	Column	B_CD5	B_Memory	B_Naive	CD4_Central_Memory	CD4_Effector_Memory	CD4_Naive	CD4_Th1	CD4_Th17	CD4_Th2	CD4_Treg	CD8_Central_Memory	CD8_Effector	CD8_Naive	P-value	Pearson Correlation	RMSE	cohort	metric	processing	data_col	cohort_sample_id	incut_sample_id	cutname
47	47	0.027529569143924543	0.1062528942846418	0.0	0.01912639138270564	0.1221446120208136	0.1650783230493325	0.09445398696192997	0.08857794185078925	0.08519162443460362	0.02265325233535238	0.0	0.1361019636243605	0.13288944091154614	0.0	0.6704076483856279	0.9022261152312304	tcgakirc	tpm	corrected	tpm_corrected	48	9	cut2
48	48	0.0	0.016622254500967566	0.022449893905928383	0.10232312475524273	0.06738174674842379	0.3369870672968027	0.08503956503487871	0.10900599539731948	0.06782496495381903	0.059562626205363164	0.0	0.01683008109776706	0.11597268010348745	0.0	0.7517452188539874	0.919353369938206	tcgakirc	tpm	corrected	tpm_corrected	49	10	cut2
49	49	0.04181186593615505	0.03832803754122068	0.0	0.11052865147610724	0.02006563178929656	0.34859461937791963	0.08938592642341865	0.09169718185405576	0.10236280205262097	0.04571243170044518	0.0	0.008959523487602645	0.1025533283611576	0.0	0.7279762926492236	0.8916340816500025	tcgakirc	tpm	corrected	tpm_corrected	50	11	cut2
50	50	0.0	0.051217626561694034	0.05176600371110905	0.07764129049246292	0.0	0.0	0.21276847290912346	0.18046188234516305	0.18063510423451815	0.1910111388106604	0.0270532018582879	0.0	0.027445279076981004	0.17	0.1892896391920268	0.9783071845049196	tcgakirc	tpm	corrected	tpm_corrected	51	12	cut2
51	51	0.024500267966420745	0.07069653620559879	0.0	0.044310386306187714	0.1336393991005311	0.2103058032024563	0.12458376932051553	0.0338415297714262	0.11490195891400055	0.12229711390651972	0.0	0.007331746715955763	0.11359148859038758	0.0	0.7606634130073308	0.9047212664148441	tcgakirc	tpm	corrected	tpm_corrected	52	13	cut2
52	52	0.0	0.11286637187596098	0.1884621974983841	0.0	0.14702883766526706	0.20392655591764566	0.10383972272302502	0.007356067463465045	0.08960937082448278	0.02658592937662008	0.0	0.0	0.12032494665514926	0.0	0.5885077625742186	0.8064433106035626	tcgakirc	tpm	corrected	tpm_corrected	53	14	cut2
53	53	0.004881075262890338	0.10836870414769924	0.1081963006430335	0.0	0.06492816313220777	0.15833481972325295	0.1437257251566478	0.06597564535050722	0.06841045148966875	0.07959818013033668	0.03937454939383213	0.0718985798390375	0.08630780573088602	0.0	0.9193538916439096	0.6897684507068444	tcgakirc	tpm	corrected	tpm_corrected	54	15	cut2
54	54	0.0	0.03802676083983915	0.3792399971371138	0.20246638306144496	0.17257267800118792	0.0	0.0	0.0	0.0	0.008038037155289323	0.17106240103016676	0.02859374277495806	0.0	0.0	0.9941563242178886	0.12957039364253756	tcgakirc	tpm	corrected	tpm_corrected	55	16	cut2
55	55	0.08989962033802541	0.10591593550044524	0.0	0.0	0.17524851040002382	0.05494678149003194	0.07878486275329842	0.0778083894902732	0.06195030414858449	0.07227974657476519	0.0	0.17089365534979956	0.11227219395475277	0.0	0.9078927123386806	0.7450590002324934	tcgakirc	tpm	corrected	tpm_corrected	56	17	cut2
56	56	0.0	0.1852203217815816	0.17933880038487024	0.0	0.013601373665509469	0.08510344783515136	0.01817345819064723	0.0	0.04464199682217099	0.10827878199946228	0.0	0.09440534401498593	0.2712364753056209	0.0	0.9802370939481084	0.4716917764100375	tcgakirc	tpm	corrected	tpm_corrected	57	18	cut2
57	57	0.05299663012017752	0.06719871826222287	0.0	0.12265979839942115	0.0583596148408783	0.2258268882998421	0.11240836201652753	0.03820114306749554	0.13857766776311184	0.08786819530491798	0.026866536630622214	0.022832836162870514	0.046203609131912425	0.01	0.5602772214274928	0.9058114295142096	tcgakirc	tpm	corrected	tpm_corrected	58	19	cut2
58	58	0.049123539883344516	0.034846137256324336	0.0	0.1446820357331709	0.03938267891960116	0.1564889518477673	0.07966433329389032	0.10938148877722832	0.0	0.13243626696157998	0.10222465600548812	0.10487546938855456	0.046894441933050486	0.0	0.7188024174665513	0.8900233657342863	tcgakirc	tpm	corrected	tpm_corrected	59	20	cut2
59	59	0.0	0.040350430114261086	0.03892098999002301	0.08789926414275548	0.14397896226775556	0.11421859345642985	0.06725936508990704	0.025991892095312188	0.020373310626703497	0.07776131400940071	0.10059117313276852	0.18209183446571173	0.10056287060897134	0.0	0.7044770938982621	0.9002935040674288	tcgakirc	tpm	corrected	tpm_corrected	60	21	cut2
60	60	0.0	0.021362352198494448	0.003890390270162934	0.0	0.1372809565973324	0.16303699795796525	0.07355719373013468	0.0	0.10475139610591422	0.2073746064160636	0.0	0.0	0.2887461067239325	0.28	0.09508182244489197	0.9921353812292844	tcgakirc	tpm	corrected	tpm_corrected	61	22	cut2
61	61	0.0	0.02147790341226578	0.3669500280240607	0.1446023920132024	0.03908071854746075	0.0	0.12323781484494555	0.0	0.0	0.06879854748266134	0.14122880346893749	0.094623792206466	0.0	0.0	0.9968984069376364	0.11907989882800735	tcgakirc	tpm	corrected	tpm_corrected	62	23	cut2
62	62	0.04245801965688989	0.11164102327285924	0.055540796584796465	0.07758643652815768	0.11506693123122234	0.0	0.04082201071849716	0.11620606819847093	0.0	0.13676749921668815	0.11530748740413255	0.1886037271882857	0.0	0.0	0.9484004476467398	0.7098961027069657	tcgakirc	tpm	corrected	tpm_corrected	63	24	cut2
63	63	0.02302521006142217	0.023939975578039587	0.0	0.11876874017396018	0.022580687889199584	0.20081564493517495	0.07253988209701485	0.011863722558730048	0.040130315928545	0.12976291461353806	0.13774998290157456	0.06570942112521913	0.15311350213758182	0.0	0.6784881073017984	0.9281130112944466	tcgakirc	tpm	corrected	tpm_corrected	64	25	cut2
64	64	0.0	0.0	0.024470233029545308	0.07776820824896302	0.059637127926475374	0.40800080788894777	0.11648288024538432	0.0829179334255623	0.10874152844564014	0.006402785749088001	0.0	0.003890885189917575	0.11168760985047628	0.0	0.6466968705946751	0.9296528509850788	tcgakirc	tpm	corrected	tpm_corrected	65	26	cut2
65	65	0.0	0.0065863808976415255	0.017081219618721447	0.08084986723918294	0.08309054126264342	0.2799773748997433	0.10320617431954936	0.06131469684954745	0.09375591894073544	0.05709445334615701	0.0	0.09460325701340024	0.12244011561267787	0.0	0.7459451156301025	0.9292529785143876	tcgakirc	tpm	corrected	tpm_corrected	66	27	cut2
66	66	0.02424564455301597	0.032876187129895214	0.0	0.13040590697231658	0.08093914024225138	0.3310642395663267	0.08144992057267167	0.13855245427326926	0.0655471784434603	0.02907270359030858	0.0	0.0	0.08584662465648442	0.01	0.5067062156784221	0.9444885520056572	tcgakirc	tpm	corrected	tpm_corrected	67	28	cut2
67	67	0.035540654162163864	0.06986825630942359	0.0	0.08808885985334146	0.08662023033763913	0.3156690040330184	0.11047637986255024	0.08899383919875431	0.08963758650892331	0.0	0.0	0.0284100670414262	0.08669512269275949	0.0	0.8108494260225441	0.8782296395373166	tcgakirc	tpm	corrected	tpm_corrected	68	29	cut2
68	68	0.0	0.07784957889710244	0.029710066396804617	0.060746076091667586	0.002632064955449314	0.33976603959837004	0.1219574633329539	0.016097217963970553	0.17347129837715455	0.04445166511942992	0.0	0.0	0.13331852926709695	0.0	0.832889977231621	0.876186604718389	tcgakirc	tpm	corrected	tpm_corrected	69	30	cut2
69	69	0.021809124668085475	0.03069263631453894	0.0	0.08900676651430008	0.0	0.3246682110728551	0.0861121875926006	0.04017851818688113	0.10656469285791878	0.05478260812847377	0.0	0.1225905359954975	0.1235947186688486	0.0	0.7741345708750491	0.9129508995549549	tcgakirc	tpm	corrected	tpm_corrected	70	31	cut2
70	70	0.0	0.2920052205486995	0.0580021968703528	0.0	0.05647064589740386	0.13679948152544447	0.1036777572181613	0.0	0.12514437458565758	0.12712954053336709	0.0	0.0	0.1007707828209134	0.0	0.5675610225424791	0.8543378677775311	tcgakirc	tpm	corrected	tpm_corrected	71	32	cut2
71	71	0.02960227507610494	0.07703837015193031	0.0	0.0	0.04502618740913035	0.10695250145936802	0.18961783240158026	0.0	0.24905157991248544	0.1803732176829832	0.0	0.0	0.12233803590641752	0.11	0.2506099309072594	0.9710149090138924	tcgakirc	tpm	corrected	tpm_corrected	72	33	cut2
72	72	0.003612314906408226	0.005830827227181982	0.0	0.07306804100758353	0.0	0.3558472611613301	0.13478330217503648	0.03227510017318856	0.171151321226645	0.09561796194451322	0.0	0.0	0.12781387017811285	0.0	0.7992008957423276	0.933461169376073	tcgakirc	tpm	corrected	tpm_corrected	73	34	cut2
73	73	0.1669435357411275	0.03744678125498552	0.0	0.0	0.07944608801914024	0.044312003497875084	0.1054255442829875	0.15510722280533776	0.036259800660949734	0.19128020883832944	0.0	0.014468458158733944	0.16931035674053335	0.0	0.8124355584399533	0.6884006218673288	tcgakirc	tpm	corrected	tpm_corrected	74	35	cut2
74	74	0.0	0.007284865040453626	0.0018096117420822863	0.07233697873119707	0.0057124864811382275	0.2972761189650542	0.1439358283912121	0.12034077203193315	0.17690991439276826	0.05024463597954424	0.0	0.0	0.12414878824461692	0.0	0.8339820175610714	0.9368734809788516	tcgakirc	tpm	corrected	tpm_corrected	75	36	cut2
75	75	0.017292502533867073	0.0850957059217474	0.0	0.023367320011090684	0.10199976135557884	0.1531481698078587	0.1107870172855796	0.043485380368275935	0.07687827652832893	0.08925048152884059	0.0	0.17167818877231406	0.12701719588651822	0.0	0.6255720339426736	0.9252098461831002	tcgakirc	tpm	corrected	tpm_corrected	76	37	cut2
76	76	0.0	0.004355425024509725	0.014134247724284984	0.07809063824483674	0.026946272907931057	0.4198594899883997	0.11395947032402348	0.050708455511238544	0.1315185169877514	0.0	0.0	0.0	0.16042748328702428	0.0	0.7159694397977222	0.927749305548924	tcgakirc	tpm	corrected	tpm_corrected	77	38	cut2
77	77	0.02038502962523207	0.050460318711270685	0.0	0.10497178628210507	0.1134606748018154	0.28850956694486346	0.09741048620756593	0.0882981269872397	0.04704007496728055	0.07094163615989471	0.0	0.01218425074678288	0.10633804856594968	0.0	0.6516099494774636	0.9276103867516391	tcgakirc	tpm	corrected	tpm_corrected	78	39	cut2
78	78	0.0	0.0	0.002750290691192909	0.0598415434565645	0.0795997167791732	0.12978610618863534	0.15643411477609015	0.15373526352165726	0.1113408187499797	0.22645993704841536	0.0	0.0	0.08005220878829157	0.01	0.5547363794606573	0.9666385288872988	tcgakirc	tpm	corrected	tpm_corrected	79	40	cut2
0	0	0.3999194237481184	0.03748681088252151	0.0	0.11054923212336484	0.0	0.02681444583320696	0.06790893836819029	0.05177127745884765	0.0	0.10239469727053103	0.0	0.17821014954321268	0.024945024772006573	0.16	0.17580918230993578	1.0837910350792668	newbladder	counts	raw	est_counts	1	1	cut1
1	1	0.20916896015551573	0.08704723327424815	0.0	0.0	0.0	0.0	0.23729665182393905	0.09551126192228296	0.0	0.1638950782568969	0.0	0.06865939532539872	0.1384214192417185	0.06	0.2407857754845127	1.0312456004875103	newbladder	counts	raw	est_counts	2	2	cut1
2	2	0.185784754029378	0.07434813914008523	0.0	0.24848931014618295	0.0	0.12371518181033347	0.0	0.0	0.0	0.04907931801020501	0.0	0.3185832968638153	0.0	0.26	0.08859114069942993	1.129215483273819	newbladder	counts	raw	est_counts	3	3	cut1
3	3	0.22302474060506852	0.02422904344358532	0.0	0.13523414023573962	0.3479970017444057	0.02712443933415626	0.0	0.0	0.04238611046091223	0.0	0.0	0.0	0.20000452417613224	0.21	0.12021944640436512	1.1012487472788477	newbladder	counts	raw	est_counts	4	4	cut1
4	4	0.0	0.0	0.12062575835639835	0.0	0.0	0.0	0.4817216945226732	0.1000512915255533	0.00033118555218840503	0.03812275640901189	0.0	0.08118074300904156	0.1779665706251333	0.14	0.19025096572397696	1.0704348622688618	newbladder	counts	raw	est_counts	5	5	cut1
5	5	0.2929266177710388	0.0032413429531678475	0.0	0.029689242832627864	0.14610452832076154	0.0	0.14053708515809435	0.0	0.05838395639879049	0.0	0.0	0.0	0.3291172265655191	0.14	0.18440265249485788	1.0591517367306122	newbladder	counts	raw	est_counts	6	6	cut1
6	6	0.11303641600261816	0.011482698994911302	0.0	0.12182854034439385	0.0	0.05140945213551582	0.4891508530463574	0.0	0.022708301194709873	0.006940544373243579	0.0	0.18344319390825006	0.0	0.33	0.06531985443873499	1.146110583963159	newbladder	counts	raw	est_counts	7	7	cut1
7	7	0.09625153042968586	0.18841153049647327	0.0	0.06928402729961332	0.0	0.13157710472050269	0.04118854187977793	0.0	0.03026680977553725	0.07271022900038432	0.0	0.3703102263980254	0.0	0.19	0.14074550616487086	1.112812420325766	newbladder	counts	raw	est_counts	8	8	cut1
8	8	0.3690724817920323	0.04932043805908568	0.0	0.0	0.0	0.005242762421909267	0.30625517138589153	0.04424697705536088	0.0	0.05974839895851392	0.0	0.16611377032720653	0.0	0.17	0.1699492446690495	1.0833879736386312	newbladder	counts	raw	est_counts	9	9	cut1
9	9	0.4414078739066778	0.10814843665090493	0.0	0.18766443687857173	0.011853915798985912	0.11972657360999812	0.0	0.0	0.0	0.02753074185600056	0.0	0.06054051643892844	0.04312750485993248	0.0	0.5298176323055074	0.8642802236237381	newbladder	counts	raw	est_counts	10	10	cut1
10	10	0.1996748835155591	0.006319683113890812	0.0	0.0	0.0	0.0	0.2828568162314197	0.12651627868588927	0.05579833575487606	0.05407573356098156	0.0	0.13401329076050955	0.14074497837687394	0.05	0.26751385427232904	1.0167238418959357	newbladder	counts	raw	est_counts	11	11	cut1
11	11	0.21067001329880294	0.08153568376833821	0.0	0.2429460412981465	0.0	0.07935955055611531	0.034399942027174536	0.0	0.0	0.051337170909153684	0.10685759862792872	0.19289399951434005	0.0	0.31	0.0724917818160452	1.1284960775191963	newbladder	counts	raw	est_counts	12	12	cut1
12	12	0.19427064113768	0.0552194756817876	0.0	0.0	0.16593603270660054	0.0	0.14417558043129244	0.0	0.1802142678314244	0.08087694572433445	0.0	0.0	0.1793070564868806	0.19	0.14989356666254014	1.0833296119888065	newbladder	counts	raw	est_counts	13	13	cut1
13	13	0.2495929878608956	0.09618192911818813	0.0	0.006477811098813014	0.0	0.0	0.06988977103774252	0.0	0.1879806534705533	0.0678177420845341	0.0	0.1329657944191968	0.18909331091007647	0.24	0.1022148377884308	1.1131812941776555	newbladder	counts	raw	est_counts	14	14	cut1
14	14	0.148418586755741	0.04346111309977484	0.0	0.1274949537678834	0.1800739889745684	0.0	0.0	0.12002089111072126	0.0659698623404694	0.0	0.0	0.0	0.3145606039508417	0.24	0.09855288983566132	1.1127733665538448	newbladder	counts	raw	est_counts	15	15	cut1
15	15	0.12946756903244147	0.05256823900847928	0.0	0.11027762193127212	0.0	0.07537962409653669	0.2791457417221105	0.0	0.060205121914069376	0.0	0.0	0.25154317837841217	0.04141290391667839	0.47	0.02013367798850198	1.1645278337741964	newbladder	counts	raw	est_counts	16	16	cut1
16	16	0.4206998904462854	0.03036660165392104	0.0	0.0882389106248972	0.0	0.0	0.0	0.02414573264162795	0.06829271287938142	0.17722453711958006	0.0	0.042896111911853836	0.14813550272245318	0.19	0.1618849889289002	1.0926736276427849	newbladder	counts	raw	est_counts	17	17	cut1
17	17	0.2464089804551296	0.12963266215332686	0.0	0.0	0.0	0.0	0.2296605450839496	0.0	0.1284850273909182	0.045236501445276515	0.0	0.16128798673049324	0.059288296740905924	0.47	0.014828307708146759	1.1637383211588004	newbladder	counts	raw	est_counts	18	18	cut1
18	18	0.22580496632063965	0.0	0.0	0.0	0.0	0.057933350656911076	0.1610151270579662	0.17806647890663954	0.0	0.1300837750990172	0.048127537231192494	0.19896876472763386	0.0	0.19	0.15157905606950448	1.0940306666832251	newbladder	counts	raw	est_counts	19	19	cut1
19	19	0.0675643005698184	0.03189155865705011	0.0	0.1314298869641652	0.0	0.08640677764939479	0.3405504764046185	0.0	0.10935962518973928	0.05194312895507877	0.0	0.11459778119537213	0.06625646441476286	0.36	0.06014558324516962	1.1607444434715846	newbladder	counts	raw	est_counts	20	20	cut1
20	20	0.18709309160552076	0.00556683436850145	0.0	0.0609300013839417	0.0	0.0	0.2441828657795765	0.0	0.06123605859866301	0.0	0.0	0.33605787362851536	0.1049332746352812	0.47	0.01925105355998209	1.165328549106708	newbladder	counts	raw	est_counts	21	21	cut1
21	21	0.0	0.20838550247738014	0.14392974588330962	0.0	0.0	0.025166228248108453	0.16143903472252086	0.0	0.0	0.3191113166973946	0.06457204746847109	0.07739612450281523	0.0	0.45	0.028205634841867593	1.1839058689680706	newbladder	counts	raw	est_counts	22	22	cut1
22	22	0.07659551503547918	0.2363809127258873	0.0	0.16942706408651326	0.0	0.2410346609282682	0.0	0.0	0.0	0.06921072239430666	0.0	0.2073511248295454	0.0	0.19	0.16236800243752847	1.104932504076353	newbladder	counts	raw	est_counts	23	23	cut1
23	23	0.09685653693612108	0.02881392482104469	0.0	0.0	0.0	0.0	0.301853455688914	0.2172691318027572	0.10194446649387312	0.1423327851619824	0.08779018244785472	0.0	0.0231395166474528	0.44	0.031596374180551334	1.1754572654636417	newbladder	counts	raw	est_counts	24	24	cut1
24	24	0.0	0.2277604929929025	0.0	0.3136959807827848	0.0	0.16549280727452134	0.0	0.0	0.0	0.08587142999498311	0.0	0.20717928895480825	0.0	0.37	0.05227428054479876	1.1630448084441722	newbladder	counts	raw	est_counts	25	25	cut1
25	25	0.0	0.10263708107009444	0.0	0.0	0.0	0.18675378420638186	0.14085219714496106	0.032331086772934337	0.0	0.0	0.0	0.4435109075982021	0.09391494320742627	0.43	0.03237859937483998	1.2154752000581848	newbladder	counts	raw	est_counts	26	26	cut1
0	0	0.0	0.0	0.3267486470963196	0.5818049540823156	0.01270579795291857	0.006747592113321621	0.0	0.0	0.0	0.0	0.0	0.07199300875512461	0.0	0.14	0.1498557404275115	1.0959256359632543	newbladder	tpm	raw	tpm	1	1	cut1
1	1	0.0	0.0693734582844628	0.3476611062775535	0.25781421750257905	0.0	0.16986863885260675	0.0	0.03719240805831539	0.0	0.0	0.02117775978059606	0.09691241124388657	0.0	0.03	0.3698992481918938	0.9812636728098636	newbladder	tpm	raw	tpm	2	2	cut1
2	2	0.0	0.07658383368198096	0.2662340242787639	0.2514617669958785	0.08283797824587462	0.0788008141075002	0.0	0.0	0.002368334186980491	0.08677350234769436	0.0	0.15493974615532696	0.0	0.13	0.17912083226405867	1.0784411670919989	newbladder	tpm	raw	tpm	3	3	cut1
3	3	0.06927264988230268	0.0020332166907842306	0.0	0.055938773058801364	0.3901994865449205	0.31625830534464866	0.0	0.0	0.05629338304822852	0.0	0.0	0.0	0.11000418543031402	0.39	0.04027960900110891	1.1570360451973642	newbladder	tpm	raw	tpm	4	4	cut1
4	4	0.14244665420658542	0.0	0.0	0.013083877939814356	0.0	0.0	0.2535136958704892	0.0	0.14093364387060678	0.023667063462026048	0.06994648688315523	0.26781475647960723	0.08859382128771566	1.0	-0.11208616127885866	1.1913988598944223	newbladder	tpm	raw	tpm	5	5	cut1
5	5	0.0	0.0	0.16963854787629165	0.27586965948068026	0.0	0.055988192415246274	0.070514585438647	0.0	0.19785272310509475	0.0	0.0	0.12938480496884952	0.10075148671519048	0.81	-0.048715856935186284	1.1620969978810003	newbladder	tpm	raw	tpm	6	6	cut1
6	6	0.0	0.0	0.2328817648408529	0.5121822943034294	0.0	0.06115099991802692	0.0	0.0	0.0	0.0	0.0	0.15650719876471536	0.037277742172975324	0.79	-0.037478241198007536	1.1683188586751296	newbladder	tpm	raw	tpm	7	7	cut1
7	7	0.0	0.12731177629663304	0.2964957584397224	0.14820038068525793	0.0	0.12230503954879787	0.0	0.0	0.0	0.0	0.0	0.3056870450295888	0.0	0.04	0.3065138426648453	1.0309966062398284	newbladder	tpm	raw	tpm	8	8	cut1
8	8	0.0	0.031348852800747694	0.24512484475775306	0.1568763960142648	0.0	0.0	0.0	0.0	0.2075761227513847	0.04220667571226806	0.0	0.27231511875307945	0.04455198921050218	0.19	0.11837052049543935	1.0994480943950928	newbladder	tpm	raw	tpm	9	9	cut1
9	9	0.26960386967688205	0.10284586300935204	0.10830667575846388	0.22647596088519886	0.0	0.0802678442955912	0.0	0.0	0.049985579387897015	0.03859346614899718	0.0	0.12392074083761775	0.0	0.0	0.7511919211511215	0.6583851166240435	newbladder	tpm	raw	tpm	10	10	cut1
10	10	0.0	0.012026766877099974	0.4140981473412115	0.0	0.0	0.016686607896495374	0.09719485294233443	0.10508624785319047	0.0	0.13576518186078698	0.030333202957952214	0.1888089922709291	0.0	0.42	0.02256663331781073	1.2088612269657435	newbladder	tpm	raw	tpm	11	11	cut1
11	11	0.0	0.07622500299715168	0.12309739866283992	0.0	0.0865015348372125	0.247348302124912	0.0	0.07575359267963029	0.0	0.03569223299239209	0.17143737362274072	0.1839445620831208	0.0	0.46	0.0139010408346583	1.148615300156695	newbladder	tpm	raw	tpm	12	12	cut1
12	12	0.0	0.0	0.3573373555551885	0.26670225175083057	0.0	0.19228926231003607	0.0	0.0	0.023558165141186027	0.0	0.0	0.1601129652427588	0.0	0.39	0.04341474177671216	1.166330039783062	newbladder	tpm	raw	tpm	13	13	cut1
13	13	0.0	0.0	0.1714530509883926	0.03945442951368288	0.0	0.09832880091187164	0.020886798516440545	0.0	0.14157211944150527	0.0950986003714986	0.0	0.4186319182641541	0.014574281992454368	1.0	-0.10381214620803138	1.2200832499427474	newbladder	tpm	raw	tpm	14	14	cut1
14	14	0.18473935311853887	0.115577413015645	0.0	0.11208411314882193	0.2079271547451989	0.0	0.03343030577959332	0.0	0.12477875659637826	0.0	0.0	0.0	0.22146290359582366	0.17	0.1236993208691921	1.0868686905009697	newbladder	tpm	raw	tpm	15	15	cut1
15	15	0.10006503108843026	0.03885354364060175	0.0	0.42320074758956605	0.0	0.0	0.13503197497645794	0.0	0.0	0.0	0.0	0.1321695359168056	0.1706791667881384	0.92	-0.07445676300659931	1.1618748546918245	newbladder	tpm	raw	tpm	16	16	cut1
16	16	0.0	0.0	0.17097148539041607	0.3093353838976609	0.0	0.12651733483442798	0.0	0.07938842006512029	0.01417664937695011	0.10452677791057492	0.0	0.19508394852484975	0.0	0.41	0.03395622449427058	1.1325785972210143	newbladder	tpm	raw	tpm	17	17	cut1
17	17	0.32329340066901185	0.05144929626266512	0.0	0.30343798026341035	0.0	0.0	0.0	0.0	0.04704899558841369	0.0	0.0	0.16561508923827936	0.10915523797821956	0.76	-0.03035926905730386	1.1959540791881684	newbladder	tpm	raw	tpm	18	18	cut1
18	18	0.0	0.0	0.13804006294840354	0.0	0.0	0.21844758132744013	0.0	0.009702365688721985	0.07201253032573897	0.13511682071606498	0.18607151178985146	0.2406091272037791	0.0	0.94	-0.08510443392003512	1.1966061454098174	newbladder	tpm	raw	tpm	19	19	cut1
19	19	0.0	0.0	0.3541372480750841	0.3255170428180662	0.0	0.12784686700161482	0.0	0.0	0.0	0.0	0.0	0.19249884210523494	0.0	0.53	0.00437751469052141	1.1853627265251778	newbladder	tpm	raw	tpm	20	20	cut1
20	20	0.0	0.0	0.1586175807361337	0.22113072081789964	0.0	0.0	0.0	0.0	0.045333739383282036	0.0	0.0	0.4165868085842291	0.15833115047845553	0.39	0.03846649678372124	1.1447045179015434	newbladder	tpm	raw	tpm	21	21	cut1
21	21	0.0	0.0367156119886604	0.3689808359571053	0.010728716687638959	0.06612078426966786	0.1103263372397124	0.06966318670080962	0.0	0.0	0.20006341893871335	0.0	0.13740110821769205	0.0	0.11	0.19677876676022227	1.092744195806787	newbladder	tpm	raw	tpm	22	22	cut1
22	22	0.0	0.07116042075586893	0.06887568473535824	0.3924733689698403	0.0	0.25934607820069666	0.0	0.0	0.0	0.0	0.0	0.2081444473382359	0.0	0.12	0.1930885289064891	1.0524635286268595	newbladder	tpm	raw	tpm	23	23	cut1
23	23	0.0	0.0	0.3347108531828218	0.058637601356185766	0.0	0.13420223677478374	0.0	0.0	0.0	0.0728161714788872	0.21564232294972996	0.18399081425759164	0.0	0.87	-0.0667205285617338	1.2156762282006206	newbladder	tpm	raw	tpm	24	24	cut1
24	24	0.0	0.04286747066476381	0.3830924485550731	0.2390435546168847	0.0	0.08836805738277972	0.0	0.0	0.02054947142656311	0.056673041965372664	0.0	0.16940595538856282	0.0	0.04	0.2936889549290323	1.036643327755394	newbladder	tpm	raw	tpm	25	25	cut1
25	25	0.13036628831263755	0.0	0.0	0.3558460223579294	0.0	0.1627189755411259	0.0	0.0	0.0	0.0	0.0	0.3411669392617324	0.009901774526574687	0.61	-0.00836301773815356	1.1640848155357626	newbladder	tpm	raw	tpm	26	26	cut1
0	0	0.05723775487589027	0.007307831398623579	0.0	0.0	0.02503174702817656	0.0	0.5937759224533752	0.028707242552323087	0.045430883148569384	0.1072026917406528	0.13530592680238904	0.0	0.0	0.0	0.8375209983334313	0.5790067222643563	newbladder	counts	corrected	counts_corrected	1	1	cut1
1	1	0.0923054377667662	0.0	0.0	0.0	0.0	0.04936922874453695	0.3707836155985609	0.2246798793477633	0.013639490338073613	0.18707010576377575	0.0	0.03841478584955613	0.023737456590967244	0.0	0.7815539364561346	0.6307991727170008	newbladder	counts	corrected	counts_corrected	2	2	cut1
2	2	0.03643667910980124	0.015308587460604275	0.0	0.30080086107157	0.15538819339888574	0.0	0.2849511414567024	0.0	0.04171006237750048	0.08000763654962584	0.003921229442303603	0.08147560913300637	0.0	0.0	0.8404031709871496	0.5825054907663562	newbladder	counts	corrected	counts_corrected	3	3	cut1
3	3	0.06746350463213374	0.003814991528150375	0.0	0.0	0.14798786646925244	0.0	0.6413345863997347	0.0	0.011722603854039216	0.023581263452438408	0.0022579498188056452	0.0	0.10183723384544552	0.0	0.8335854887167288	0.5828303458587031	newbladder	counts	corrected	counts_corrected	4	4	cut1
4	4	0.07839435082367438	0.0	0.0	0.0	0.0	0.0	0.5063540320908932	0.07098033126255443	0.07845481090369777	0.05291854098198403	0.04377438858512138	0.0	0.16912354535207472	0.0	0.7349190580230662	0.6856301523524867	newbladder	counts	corrected	counts_corrected	5	5	cut1
5	5	0.11212875181378912	0.015392873994950587	0.0	0.0	0.04379941459303776	0.0	0.581203410317729	0.0	0.12855721919721153	0.03969029413153875	0.0	0.0	0.07922803595174323	0.0	0.7843518207672912	0.6430535962327371	newbladder	counts	corrected	counts_corrected	6	6	cut1
6	6	0.08881628473132316	0.0	0.0	0.0	0.028276353724470092	0.1842098639567268	0.4243860650226653	0.10944217553299328	0.0	0.12168242605315638	0.0	0.043186830978664964	0.0	0.0	0.6466188754449494	0.7610616726998779	newbladder	counts	corrected	counts_corrected	7	7	cut1
7	7	0.1351103451084572	0.0555351788179053	0.0	0.0	0.11444450355819075	0.19520151043783296	0.18091109914949707	0.0	0.09339318975173116	0.12892085678293927	0.0	0.09648331639344626	0.0	0.0	0.8248955948747195	0.6064639880751141	newbladder	counts	corrected	counts_corrected	8	8	cut1
8	8	0.07484588208592582	0.01209377330899063	0.0	0.0	0.04749066450172602	0.07164915469732497	0.3468756356825694	0.14050364894419504	0.07428945677695584	0.1324859232134173	0.09976586078889503	0.0	0.0	0.0	0.9234384134099398	0.4743368432409959	newbladder	counts	corrected	counts_corrected	9	9	cut1
9	9	0.012495582440703432	0.02826798813072655	0.04806124388259447	0.26311485713654004	0.13692006504023024	0.0	0.3984455124624429	0.0	0.045052096953038426	0.0	0.04306622289724536	0.0	0.02457643105647869	0.0	0.8194954827098866	0.6131796169487754	newbladder	counts	corrected	counts_corrected	10	10	cut1
10	10	0.03843280868051222	0.00018928633207188503	0.0	0.0	0.0	0.001757842900675362	0.2975193230439537	0.2313803191212316	0.20362952785182806	0.06593306215663437	0.0	0.046590669493760416	0.11456716041933247	0.0	0.6897111619230227	0.7230070672179155	newbladder	counts	corrected	counts_corrected	11	11	cut1
